"run_id","transport_mode","workload_source","workload_descriptor","profile","expected_messages","payload_bytes","concurrency","target_messages_per_second","transformer_work_iterations","sink_process_delay_ms","max_retry_attempts","retry_backoff_ms","failure_action","failure_target","failure_after_seconds","producer_retry_attempts","producer_stream_reconnects","producer_recovery_events","producer_avg_recovery_ms","producer_max_recovery_ms","unary_acknowledged_requests","throughput_messages_per_second","throughput_megabytes_per_second","duration_seconds","p50_latency_ms","p95_latency_ms","p99_latency_ms","max_latency_ms","mean_inter_arrival_ms","p95_inter_arrival_ms","inter_arrival_jitter_ms","messages_received","bytes_received","duplicates","ordering_violations","completion_ratio","lost_messages","duplicate_ratio","estimated_failure_at_unix_nano","pre_failure_throughput_msg_s","recovery_window_throughput_msg_s","post_recovery_throughput_msg_s","time_to_first_post_failure_message_ms","time_to_sustained_target_ms","sustained_target_within_run","throughput_debt_recovery_window_msg","recovery_window_p95_latency_ms","post_failure_duplicates","post_failure_duplicate_ratio","post_failure_ordering_violations","backlog_drain_ms","run_completed_within_deadline","producer_cpu_avg_pct","producer_cpu_peak_pct","producer_memory_avg_mib","producer_memory_peak_mib","producer_samples","transformer_cpu_avg_pct","transformer_cpu_peak_pct","transformer_memory_avg_mib","transformer_memory_peak_mib","transformer_samples","sink_cpu_avg_pct","sink_cpu_peak_pct","sink_memory_avg_mib","sink_memory_peak_mib","sink_samples","rabbitmq_cpu_avg_pct","rabbitmq_cpu_peak_pct","rabbitmq_memory_avg_mib","rabbitmq_memory_peak_mib","rabbitmq_samples","nats_cpu_avg_pct","nats_cpu_peak_pct","nats_memory_avg_mib","nats_memory_peak_mib","nats_samples","kafka_cpu_avg_pct","kafka_cpu_peak_pct","kafka_memory_avg_mib","kafka_memory_peak_mib","kafka_samples","resource_stats_valid","missing_resource_roles","resource_stats_missing_roles"
"rq1-rerun-20260610-fixed-synthetic-recovery-bunary-p4096-c8-rep1","batched-unary","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","81","0","8","2556.9499516250003","2777.234976","50000","1962.7695327233866","7.667068487200729","25.47420834","176.263469","381.459883","2659.292706","3172.98733","0.5082339053181726","0.000903","14.674338909719916","50000","204800000","0","0","1","0","0","1781112206556815288","2042.91574070433","1890","2012.07157327308","1873.113897","1000","True","3100","396.709921","0","0","0","22474.20834","True","9.2","9.2","12","12","12","1.4","4.2","5.66666666666667","13","6","0.461538461538461","2.4","3.07692307692308","16","26",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-bunary-p4096-c8-rep2","batched-unary","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","73","0","8","2320.8988951250003","2518.325756","50000","1979.9000747940636","7.733984667164311","25.253799743","177.983793","381.636682","2427.701699","2905.065657","0.5043979980998851","0.000898","14.098497172847237","50000","204800000","0","0","1","0","0","1781112611037741466","2090.73249919827","1900","2031.94115476088","1743.952751","1000","True","2500","396.060851","0","0","0","22253.799743","True","9.8","9.8","17","17","12","1.53333333333333","4.6","5.33333333333333","12","6","0.507692307692308","2.4","10","17","26",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-bunary-p4096-c8-rep3","batched-unary","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","89","0","8","2805.401008","3018.677129","50000","1937.1033184109806","7.566809837542893","25.811736279","179.009863","382.495896","2913.461413","3404.934594","0.5143071478629169","0.000898","16.865365229345457","50000","204800000","0","0","1","0","0","1781113015464849122","2101.19716480052","1810","2013.70051944386","2259.561118","2000","True","5200","397.416859","0","0","0","22811.736279","True","8.9","8.9","16","16","13","2.02857142857143","4.2","6.71428571428571","13","7","0.222222222222222","2","3.55555555555556","16","27",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-stream-p4096-c8-rep1","client-streaming","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","8","8","8","0.295351625","0.793319","0","1718.3312516790954","6.7122314518714665","29.097998393","0.311806","2.682815","15.41314","38.75302","0.48338890555666214","1.568976","0.7044547939669222","50000","204800000","10217","0","1","0","0.20434","1781112086081253742","2676.37997289785","977.5","2004.96976158445","0.24126","7000","True","10228","0.807438","10217","0.20434","0","26097.998393","True","30.9294117647059","32","7.76470588235294","8","17","16.4909090909091","35.8","4.72727272727273","8","11","6.48333333333333","20.7","6.76666666666667","10","30",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-stream-p4096-c8-rep2","client-streaming","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","8","8","8","0.103691","0.472953","0","1709.229396639414","6.676677330622711","29.252948784","0.373358","3.747246","9.226744","28.710902","0.4832084072520745","1.632902","0.8393383464305164","50000","204800000","10563","0","1","0","0.21126","1781112489763771452","2681.77634503185","942.1","2008.43554199438","0.031742","7000","True","10582","1.195885","10563","0.21126","0","26252.948784","True","29.42","29.5","8","8","15","12.58","30.7","4.4","8","10","7.46206896551724","20.7","6.55172413793103","11","29",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-stream-p4096-c8-rep3","client-streaming","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","8","8","8","0.19542025","0.843304","0","1716.7330264776579","6.705988384678351","29.125087727","0.324164","3.098521","9.452803","29.854483","0.4833051431155509","1.59208","0.7257574233942624","50000","204800000","10260","0","1","0","0.2052","1781112895288620859","2680.39216884122","973","2005.8805600072","0.226001","7000","True","10270","0.551646","10260","0.2052","0","26125.087727","True","31.575","32.1","8","8","16","16.4","35.6","4.72727272727273","8","11","3.00344827586207","15.5","3.37931034482759","10","29",,,,,"0",,,,,"0",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-kafka-p4096-c8-rep1","kafka","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","0","0","0","0","0","0","1477.5296772357901","5.771600301702305","33.840267827","18674.783514","29058.931059","29912.964313","30289.345603","0.6615855264371231","0.012264","133.5334401468748","50000","204800000","290","0","1","0","0.0058","1781112431001382174","2610.33202233171","0","2101.84438912297","29269.224159",,"False","20000",,"290","0.0058","0","30840.267827","True","21.7142857142857","23.2","19.5714285714286","26","21","8.04285714285715","8.4","8","8","14","1.43529411764706","2.5","7.82352941176471","11","34",,,,,"0",,,,,"0","46.6294117647059","60.9","446.058823529412","469","34","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-kafka-p4096-c8-rep2","kafka","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","0","0","0","0","0","0","1480.8913511923968","5.7847318405953","33.763449263","18486.609205","29041.027492","29962.416811","30364.485141","0.6564283624272917","0.011823","133.84556180957105","50000","204800000","0","0","1","0","0","1781112835839136443","2967.66408346797","0","2121.80545929364","29151.26627",,"False","20000",,"0","0","0","30763.449263","True","19.04","19.4","26","26","20","7.13076923076923","8.1","8.30769230769231","9","13","1.14375","2","8.5625","12","32",,,,,"0",,,,,"0","36.134375","39.4","454.8125","472","32","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-nats-p4096-c8-rep1","nats-jetstream","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","0","0","0","0","0","0","1546.7359909662682","6.041937464711985","32.326137293","1.641972","110.299027","590.51047","30007.391759","0.645650397067944","1.741573","37.413525779061445","50000","204800000","0","3","1","0","0","1781112355477229080","2253.02991515697","2132.6","1144.20174423626","85.408629","0","True","100","340.245748","0","0","3","29326.137293","True","34.6","35.8","9","9","18","29.7363636363636","42.9","12.5454545454545","14","11","5.14838709677419","22.8","5.61290322580645","18","31",,,,,"0","28.4516129032258","73.2","248.322580645161","666","31",,,,,"0","True","",""
"rq1-rerun-20260610-fixed-synthetic-recovery-nats-p4096-c8-rep2","nats-jetstream","synthetic","synthetic","continuous","50000","4096","8","2000","0","0","120","250","restart","transformer","3","0","0","0","0","0","0","1545.702687896038","6.0379011245938985","32.347747333","1.887435","143.328773","905.312148","30013.236482","0.6418708308166147","1.759836","36.76597686244158","50000","204800000","0","5","1","0","0","1781112759344113704","2289.77288129799","2134.8","1161.89236985008","268.322389","0","True","50","643.58348","0","0","5","29347.747333","True","33.2736842105263","34.3","9","9","19","29.2090909090909","42.7","13.5454545454545","15","11","11.628125","28.9","11.40625","19","32",,,,,"0","26.296875","73.4","257.03125","712","32",,,,,"0","True","",""
